,evaluations,method,classifier,dataset,performance
0,7,Wrapper_NSGA2,ABCMeta,0,0.9319999999999999
1,11,Wrapper_NSGA2,ABCMeta,0,0.9319999999999999
2,15,Wrapper_NSGA2,ABCMeta,0,0.9319999999999999
3,18,Wrapper_NSGA2,ABCMeta,0,0.9319999999999999
4,20,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
5,22,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
6,22,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
7,26,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
8,28,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
9,31,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
10,32,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
11,33,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
12,36,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
13,40,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
14,42,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
15,44,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
16,47,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
17,51,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
18,53,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
19,57,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
20,62,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
21,64,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
22,66,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
23,67,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
24,69,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
25,71,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
26,71,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
27,74,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
28,74,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
29,75,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
30,78,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
31,80,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
32,81,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
33,82,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
34,83,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
35,85,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
36,87,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
37,87,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
38,90,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
39,92,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
40,93,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
41,94,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
42,96,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
43,96,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
44,96,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
45,98,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
46,100,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
47,103,Wrapper_NSGA2,ABCMeta,0,0.9359999999999999
48,105,Wrapper_NSGA2,ABCMeta,0,0.938
49,106,Wrapper_NSGA2,ABCMeta,0,0.938
50,107,Wrapper_NSGA2,ABCMeta,0,0.938
51,107,Wrapper_NSGA2,ABCMeta,0,0.938
52,110,Wrapper_NSGA2,ABCMeta,0,0.938
53,112,Wrapper_NSGA2,ABCMeta,0,0.938
54,114,Wrapper_NSGA2,ABCMeta,0,0.938
55,114,Wrapper_NSGA2,ABCMeta,0,0.938
56,116,Wrapper_NSGA2,ABCMeta,0,0.938
57,117,Wrapper_NSGA2,ABCMeta,0,0.938
58,119,Wrapper_NSGA2,ABCMeta,0,0.938
59,121,Wrapper_NSGA2,ABCMeta,0,0.938
60,121,Wrapper_NSGA2,ABCMeta,0,0.938
61,122,Wrapper_NSGA2,ABCMeta,0,0.938
62,124,Wrapper_NSGA2,ABCMeta,0,0.938
63,124,Wrapper_NSGA2,ABCMeta,0,0.938
64,125,Wrapper_NSGA2,ABCMeta,0,0.938
65,125,Wrapper_NSGA2,ABCMeta,0,0.938
66,127,Wrapper_NSGA2,ABCMeta,0,0.938
67,130,Wrapper_NSGA2,ABCMeta,0,0.938
68,130,Wrapper_NSGA2,ABCMeta,0,0.938
69,131,Wrapper_NSGA2,ABCMeta,0,0.938
70,132,Wrapper_NSGA2,ABCMeta,0,0.938
71,132,Wrapper_NSGA2,ABCMeta,0,0.938
72,132,Wrapper_NSGA2,ABCMeta,0,0.938
73,135,Wrapper_NSGA2,ABCMeta,0,0.938
74,136,Wrapper_NSGA2,ABCMeta,0,0.938
75,138,Wrapper_NSGA2,ABCMeta,0,0.938
76,140,Wrapper_NSGA2,ABCMeta,0,0.938
77,140,Wrapper_NSGA2,ABCMeta,0,0.938
78,141,Wrapper_NSGA2,ABCMeta,0,0.938
79,142,Wrapper_NSGA2,ABCMeta,0,0.938
80,142,Wrapper_NSGA2,ABCMeta,0,0.938
81,143,Wrapper_NSGA2,ABCMeta,0,0.938
82,146,Wrapper_NSGA2,ABCMeta,0,0.938
83,149,Wrapper_NSGA2,ABCMeta,0,0.938
84,149,Wrapper_NSGA2,ABCMeta,0,0.938
85,149,Wrapper_NSGA2,ABCMeta,0,0.938
86,151,Wrapper_NSGA2,ABCMeta,0,0.938
87,151,Wrapper_NSGA2,ABCMeta,0,0.938
88,153,Wrapper_NSGA2,ABCMeta,0,0.938
89,155,Wrapper_NSGA2,ABCMeta,0,0.938
90,156,Wrapper_NSGA2,ABCMeta,0,0.938
91,158,Wrapper_NSGA2,ABCMeta,0,0.938
92,160,Wrapper_NSGA2,ABCMeta,0,0.938
93,160,Wrapper_NSGA2,ABCMeta,0,0.938
94,164,Wrapper_NSGA2,ABCMeta,0,0.938
95,165,Wrapper_NSGA2,ABCMeta,0,0.938
96,165,Wrapper_NSGA2,ABCMeta,0,0.938
97,167,Wrapper_NSGA2,ABCMeta,0,0.938
98,168,Wrapper_NSGA2,ABCMeta,0,0.938
99,169,Wrapper_NSGA2,ABCMeta,0,0.938
100,1,Wrapper_Model,ABCMeta,0,0.846
101,2,Wrapper_Model,ABCMeta,0,0.846
102,3,Wrapper_Model,ABCMeta,0,0.846
103,4,Wrapper_Model,ABCMeta,0,0.846
104,5,Wrapper_Model,ABCMeta,0,0.8460000000000001
105,6,Wrapper_Model,ABCMeta,0,0.8460000000000001
106,7,Wrapper_Model,ABCMeta,0,0.8460000000000001
107,8,Wrapper_Model,ABCMeta,0,0.8460000000000001
108,9,Wrapper_Model,ABCMeta,0,0.8460000000000001
109,10,Wrapper_Model,ABCMeta,0,0.8460000000000001
110,11,Wrapper_Model,ABCMeta,0,0.8460000000000001
111,12,Wrapper_Model,ABCMeta,0,0.8460000000000001
112,13,Wrapper_Model,ABCMeta,0,0.8460000000000001
113,14,Wrapper_Model,ABCMeta,0,0.8460000000000001
114,15,Wrapper_Model,ABCMeta,0,0.85
115,16,Wrapper_Model,ABCMeta,0,0.85
116,17,Wrapper_Model,ABCMeta,0,0.85
117,18,Wrapper_Model,ABCMeta,0,0.872
118,19,Wrapper_Model,ABCMeta,0,0.9239999999999999
119,20,Wrapper_Model,ABCMeta,0,0.9239999999999999
120,21,Wrapper_Model,ABCMeta,0,0.9239999999999999
121,22,Wrapper_Model,ABCMeta,0,0.9239999999999999
122,23,Wrapper_Model,ABCMeta,0,0.9239999999999999
123,24,Wrapper_Model,ABCMeta,0,0.9239999999999999
124,25,Wrapper_Model,ABCMeta,0,0.9239999999999999
125,26,Wrapper_Model,ABCMeta,0,0.9239999999999999
126,27,Wrapper_Model,ABCMeta,0,0.9239999999999999
127,28,Wrapper_Model,ABCMeta,0,0.9239999999999999
128,29,Wrapper_Model,ABCMeta,0,0.9239999999999999
129,30,Wrapper_Model,ABCMeta,0,0.9239999999999999
130,31,Wrapper_Model,ABCMeta,0,0.9239999999999999
131,32,Wrapper_Model,ABCMeta,0,0.9239999999999999
132,33,Wrapper_Model,ABCMeta,0,0.9239999999999999
133,34,Wrapper_Model,ABCMeta,0,0.9239999999999999
134,35,Wrapper_Model,ABCMeta,0,0.9239999999999999
135,36,Wrapper_Model,ABCMeta,0,0.9239999999999999
136,37,Wrapper_Model,ABCMeta,0,0.9239999999999999
137,37,Wrapper_Model,ABCMeta,0,0.9239999999999999
138,38,Wrapper_Model,ABCMeta,0,0.9239999999999999
139,39,Wrapper_Model,ABCMeta,0,0.9239999999999999
140,40,Wrapper_Model,ABCMeta,0,0.9239999999999999
141,41,Wrapper_Model,ABCMeta,0,0.9239999999999999
142,42,Wrapper_Model,ABCMeta,0,0.9239999999999999
143,43,Wrapper_Model,ABCMeta,0,0.9239999999999999
144,44,Wrapper_Model,ABCMeta,0,0.9239999999999999
145,45,Wrapper_Model,ABCMeta,0,0.9239999999999999
146,46,Wrapper_Model,ABCMeta,0,0.9239999999999999
147,47,Wrapper_Model,ABCMeta,0,0.9239999999999999
148,48,Wrapper_Model,ABCMeta,0,0.9239999999999999
149,49,Wrapper_Model,ABCMeta,0,0.9239999999999999
150,50,Wrapper_Model,ABCMeta,0,0.9239999999999999
151,51,Wrapper_Model,ABCMeta,0,0.9239999999999999
152,52,Wrapper_Model,ABCMeta,0,0.9239999999999999
153,53,Wrapper_Model,ABCMeta,0,0.9239999999999999
154,54,Wrapper_Model,ABCMeta,0,0.9239999999999999
155,55,Wrapper_Model,ABCMeta,0,0.9239999999999999
156,56,Wrapper_Model,ABCMeta,0,0.9239999999999999
157,57,Wrapper_Model,ABCMeta,0,0.9239999999999999
158,58,Wrapper_Model,ABCMeta,0,0.9239999999999999
159,59,Wrapper_Model,ABCMeta,0,0.9239999999999999
160,60,Wrapper_Model,ABCMeta,0,0.9239999999999999
161,61,Wrapper_Model,ABCMeta,0,0.9239999999999999
162,62,Wrapper_Model,ABCMeta,0,0.9239999999999999
163,63,Wrapper_Model,ABCMeta,0,0.9239999999999999
164,64,Wrapper_Model,ABCMeta,0,0.9239999999999999
165,65,Wrapper_Model,ABCMeta,0,0.9239999999999999
166,66,Wrapper_Model,ABCMeta,0,0.9239999999999999
167,66,Wrapper_Model,ABCMeta,0,0.9239999999999999
168,67,Wrapper_Model,ABCMeta,0,0.9239999999999999
169,68,Wrapper_Model,ABCMeta,0,0.9239999999999999
170,69,Wrapper_Model,ABCMeta,0,0.9239999999999999
171,70,Wrapper_Model,ABCMeta,0,0.9239999999999999
172,71,Wrapper_Model,ABCMeta,0,0.9239999999999999
173,71,Wrapper_Model,ABCMeta,0,0.9239999999999999
174,72,Wrapper_Model,ABCMeta,0,0.9239999999999999
175,73,Wrapper_Model,ABCMeta,0,0.9299999999999999
176,74,Wrapper_Model,ABCMeta,0,0.9299999999999999
177,75,Wrapper_Model,ABCMeta,0,0.9299999999999999
178,76,Wrapper_Model,ABCMeta,0,0.9359999999999999
179,77,Wrapper_Model,ABCMeta,0,0.9359999999999999
180,78,Wrapper_Model,ABCMeta,0,0.9359999999999999
181,79,Wrapper_Model,ABCMeta,0,0.9359999999999999
182,80,Wrapper_Model,ABCMeta,0,0.9359999999999999
183,81,Wrapper_Model,ABCMeta,0,0.9359999999999999
184,82,Wrapper_Model,ABCMeta,0,0.9359999999999999
185,83,Wrapper_Model,ABCMeta,0,0.9359999999999999
186,84,Wrapper_Model,ABCMeta,0,0.9359999999999999
187,85,Wrapper_Model,ABCMeta,0,0.9359999999999999
188,86,Wrapper_Model,ABCMeta,0,0.9359999999999999
189,87,Wrapper_Model,ABCMeta,0,0.9359999999999999
190,88,Wrapper_Model,ABCMeta,0,0.9359999999999999
191,89,Wrapper_Model,ABCMeta,0,0.9359999999999999
192,90,Wrapper_Model,ABCMeta,0,0.9359999999999999
193,91,Wrapper_Model,ABCMeta,0,0.9359999999999999
194,92,Wrapper_Model,ABCMeta,0,0.9359999999999999
195,93,Wrapper_Model,ABCMeta,0,0.9359999999999999
196,94,Wrapper_Model,ABCMeta,0,0.9359999999999999
197,95,Wrapper_Model,ABCMeta,0,0.9359999999999999
198,96,Wrapper_Model,ABCMeta,0,0.9359999999999999
199,97,Wrapper_Model,ABCMeta,0,0.9359999999999999
200,2,Wrapper_Fishburn,ABCMeta,0,0.6799999999999999
201,3,Wrapper_Fishburn,ABCMeta,0,0.6799999999999999
202,4,Wrapper_Fishburn,ABCMeta,0,0.8180000000000001
203,5,Wrapper_Fishburn,ABCMeta,0,0.858
204,6,Wrapper_Fishburn,ABCMeta,0,0.858
205,7,Wrapper_Fishburn,ABCMeta,0,0.912
206,8,Wrapper_Fishburn,ABCMeta,0,0.912
207,9,Wrapper_Fishburn,ABCMeta,0,0.912
208,10,Wrapper_Fishburn,ABCMeta,0,0.912
209,11,Wrapper_Fishburn,ABCMeta,0,0.912
210,12,Wrapper_Fishburn,ABCMeta,0,0.912
211,13,Wrapper_Fishburn,ABCMeta,0,0.912
212,14,Wrapper_Fishburn,ABCMeta,0,0.912
213,15,Wrapper_Fishburn,ABCMeta,0,0.912
214,16,Wrapper_Fishburn,ABCMeta,0,0.912
215,17,Wrapper_Fishburn,ABCMeta,0,0.9159999999999999
216,18,Wrapper_Fishburn,ABCMeta,0,0.94
217,19,Wrapper_Fishburn,ABCMeta,0,0.94
218,20,Wrapper_Fishburn,ABCMeta,0,0.94
219,21,Wrapper_Fishburn,ABCMeta,0,0.94
220,22,Wrapper_Fishburn,ABCMeta,0,0.94
221,23,Wrapper_Fishburn,ABCMeta,0,0.94
222,24,Wrapper_Fishburn,ABCMeta,0,0.94
223,25,Wrapper_Fishburn,ABCMeta,0,0.94
224,26,Wrapper_Fishburn,ABCMeta,0,0.94
225,27,Wrapper_Fishburn,ABCMeta,0,0.94
226,28,Wrapper_Fishburn,ABCMeta,0,0.94
227,29,Wrapper_Fishburn,ABCMeta,0,0.94
228,30,Wrapper_Fishburn,ABCMeta,0,0.94
229,31,Wrapper_Fishburn,ABCMeta,0,0.94
230,32,Wrapper_Fishburn,ABCMeta,0,0.94
231,33,Wrapper_Fishburn,ABCMeta,0,0.94
232,34,Wrapper_Fishburn,ABCMeta,0,0.94
233,35,Wrapper_Fishburn,ABCMeta,0,0.94
234,36,Wrapper_Fishburn,ABCMeta,0,0.94
235,37,Wrapper_Fishburn,ABCMeta,0,0.94
236,38,Wrapper_Fishburn,ABCMeta,0,0.94
237,39,Wrapper_Fishburn,ABCMeta,0,0.94
238,40,Wrapper_Fishburn,ABCMeta,0,0.94
239,41,Wrapper_Fishburn,ABCMeta,0,0.94
240,42,Wrapper_Fishburn,ABCMeta,0,0.94
241,43,Wrapper_Fishburn,ABCMeta,0,0.94
242,44,Wrapper_Fishburn,ABCMeta,0,0.94
243,45,Wrapper_Fishburn,ABCMeta,0,0.94
244,46,Wrapper_Fishburn,ABCMeta,0,0.94
245,47,Wrapper_Fishburn,ABCMeta,0,0.94
246,48,Wrapper_Fishburn,ABCMeta,0,0.948
247,49,Wrapper_Fishburn,ABCMeta,0,0.948
248,50,Wrapper_Fishburn,ABCMeta,0,0.948
249,51,Wrapper_Fishburn,ABCMeta,0,0.948
250,52,Wrapper_Fishburn,ABCMeta,0,0.948
251,53,Wrapper_Fishburn,ABCMeta,0,0.948
252,54,Wrapper_Fishburn,ABCMeta,0,0.948
253,55,Wrapper_Fishburn,ABCMeta,0,0.948
254,56,Wrapper_Fishburn,ABCMeta,0,0.948
255,57,Wrapper_Fishburn,ABCMeta,0,0.948
256,58,Wrapper_Fishburn,ABCMeta,0,0.948
257,59,Wrapper_Fishburn,ABCMeta,0,0.948
258,60,Wrapper_Fishburn,ABCMeta,0,0.948
259,61,Wrapper_Fishburn,ABCMeta,0,0.948
260,62,Wrapper_Fishburn,ABCMeta,0,0.948
261,63,Wrapper_Fishburn,ABCMeta,0,0.948
262,64,Wrapper_Fishburn,ABCMeta,0,0.948
263,65,Wrapper_Fishburn,ABCMeta,0,0.948
264,66,Wrapper_Fishburn,ABCMeta,0,0.948
265,67,Wrapper_Fishburn,ABCMeta,0,0.948
266,68,Wrapper_Fishburn,ABCMeta,0,0.948
267,69,Wrapper_Fishburn,ABCMeta,0,0.948
268,70,Wrapper_Fishburn,ABCMeta,0,0.948
269,71,Wrapper_Fishburn,ABCMeta,0,0.948
270,72,Wrapper_Fishburn,ABCMeta,0,0.948
271,73,Wrapper_Fishburn,ABCMeta,0,0.948
272,74,Wrapper_Fishburn,ABCMeta,0,0.948
273,75,Wrapper_Fishburn,ABCMeta,0,0.948
274,76,Wrapper_Fishburn,ABCMeta,0,0.948
275,77,Wrapper_Fishburn,ABCMeta,0,0.948
276,78,Wrapper_Fishburn,ABCMeta,0,0.948
277,79,Wrapper_Fishburn,ABCMeta,0,0.948
278,80,Wrapper_Fishburn,ABCMeta,0,0.948
279,81,Wrapper_Fishburn,ABCMeta,0,0.948
280,82,Wrapper_Fishburn,ABCMeta,0,0.948
281,83,Wrapper_Fishburn,ABCMeta,0,0.948
282,84,Wrapper_Fishburn,ABCMeta,0,0.948
283,85,Wrapper_Fishburn,ABCMeta,0,0.948
284,86,Wrapper_Fishburn,ABCMeta,0,0.948
285,87,Wrapper_Fishburn,ABCMeta,0,0.948
286,88,Wrapper_Fishburn,ABCMeta,0,0.948
287,89,Wrapper_Fishburn,ABCMeta,0,0.948
288,90,Wrapper_Fishburn,ABCMeta,0,0.948
289,91,Wrapper_Fishburn,ABCMeta,0,0.948
290,92,Wrapper_Fishburn,ABCMeta,0,0.948
291,93,Wrapper_Fishburn,ABCMeta,0,0.948
292,94,Wrapper_Fishburn,ABCMeta,0,0.948
293,95,Wrapper_Fishburn,ABCMeta,0,0.948
294,96,Wrapper_Fishburn,ABCMeta,0,0.948
295,97,Wrapper_Fishburn,ABCMeta,0,0.948
296,98,Wrapper_Fishburn,ABCMeta,0,0.948
297,99,Wrapper_Fishburn,ABCMeta,0,0.948
298,100,Wrapper_Fishburn,ABCMeta,0,0.948
299,101,Wrapper_Fishburn,ABCMeta,0,0.948
300,9,Wrapper_NSGA2,ABCMeta,1,0.876
301,11,Wrapper_NSGA2,ABCMeta,1,0.876
302,15,Wrapper_NSGA2,ABCMeta,1,0.876
303,19,Wrapper_NSGA2,ABCMeta,1,0.876
304,19,Wrapper_NSGA2,ABCMeta,1,0.876
305,23,Wrapper_NSGA2,ABCMeta,1,0.876
306,25,Wrapper_NSGA2,ABCMeta,1,0.876
307,28,Wrapper_NSGA2,ABCMeta,1,0.878
308,29,Wrapper_NSGA2,ABCMeta,1,0.878
309,29,Wrapper_NSGA2,ABCMeta,1,0.878
310,30,Wrapper_NSGA2,ABCMeta,1,0.878
311,31,Wrapper_NSGA2,ABCMeta,1,0.878
312,34,Wrapper_NSGA2,ABCMeta,1,0.878
313,34,Wrapper_NSGA2,ABCMeta,1,0.878
314,35,Wrapper_NSGA2,ABCMeta,1,0.878
315,36,Wrapper_NSGA2,ABCMeta,1,0.878
316,39,Wrapper_NSGA2,ABCMeta,1,0.878
317,42,Wrapper_NSGA2,ABCMeta,1,0.878
318,45,Wrapper_NSGA2,ABCMeta,1,0.878
319,46,Wrapper_NSGA2,ABCMeta,1,0.878
320,48,Wrapper_NSGA2,ABCMeta,1,0.878
321,49,Wrapper_NSGA2,ABCMeta,1,0.878
322,49,Wrapper_NSGA2,ABCMeta,1,0.878
323,52,Wrapper_NSGA2,ABCMeta,1,0.878
324,55,Wrapper_NSGA2,ABCMeta,1,0.878
325,55,Wrapper_NSGA2,ABCMeta,1,0.878
326,55,Wrapper_NSGA2,ABCMeta,1,0.878
327,55,Wrapper_NSGA2,ABCMeta,1,0.878
328,55,Wrapper_NSGA2,ABCMeta,1,0.878
329,59,Wrapper_NSGA2,ABCMeta,1,0.878
330,61,Wrapper_NSGA2,ABCMeta,1,0.878
331,63,Wrapper_NSGA2,ABCMeta,1,0.878
332,64,Wrapper_NSGA2,ABCMeta,1,0.878
333,64,Wrapper_NSGA2,ABCMeta,1,0.878
334,64,Wrapper_NSGA2,ABCMeta,1,0.878
335,64,Wrapper_NSGA2,ABCMeta,1,0.878
336,64,Wrapper_NSGA2,ABCMeta,1,0.878
337,65,Wrapper_NSGA2,ABCMeta,1,0.878
338,66,Wrapper_NSGA2,ABCMeta,1,0.878
339,67,Wrapper_NSGA2,ABCMeta,1,0.878
340,68,Wrapper_NSGA2,ABCMeta,1,0.878
341,70,Wrapper_NSGA2,ABCMeta,1,0.878
342,72,Wrapper_NSGA2,ABCMeta,1,0.878
343,75,Wrapper_NSGA2,ABCMeta,1,0.878
344,76,Wrapper_NSGA2,ABCMeta,1,0.878
345,78,Wrapper_NSGA2,ABCMeta,1,0.878
346,79,Wrapper_NSGA2,ABCMeta,1,0.878
347,82,Wrapper_NSGA2,ABCMeta,1,0.878
348,82,Wrapper_NSGA2,ABCMeta,1,0.878
349,83,Wrapper_NSGA2,ABCMeta,1,0.878
350,83,Wrapper_NSGA2,ABCMeta,1,0.878
351,84,Wrapper_NSGA2,ABCMeta,1,0.878
352,85,Wrapper_NSGA2,ABCMeta,1,0.878
353,85,Wrapper_NSGA2,ABCMeta,1,0.878
354,87,Wrapper_NSGA2,ABCMeta,1,0.878
355,87,Wrapper_NSGA2,ABCMeta,1,0.878
356,87,Wrapper_NSGA2,ABCMeta,1,0.878
357,88,Wrapper_NSGA2,ABCMeta,1,0.878
358,88,Wrapper_NSGA2,ABCMeta,1,0.878
359,88,Wrapper_NSGA2,ABCMeta,1,0.878
360,88,Wrapper_NSGA2,ABCMeta,1,0.878
361,90,Wrapper_NSGA2,ABCMeta,1,0.878
362,90,Wrapper_NSGA2,ABCMeta,1,0.878
363,91,Wrapper_NSGA2,ABCMeta,1,0.878
364,92,Wrapper_NSGA2,ABCMeta,1,0.878
365,93,Wrapper_NSGA2,ABCMeta,1,0.878
366,93,Wrapper_NSGA2,ABCMeta,1,0.878
367,94,Wrapper_NSGA2,ABCMeta,1,0.878
368,95,Wrapper_NSGA2,ABCMeta,1,0.878
369,95,Wrapper_NSGA2,ABCMeta,1,0.878
370,95,Wrapper_NSGA2,ABCMeta,1,0.878
371,95,Wrapper_NSGA2,ABCMeta,1,0.878
372,95,Wrapper_NSGA2,ABCMeta,1,0.878
373,98,Wrapper_NSGA2,ABCMeta,1,0.878
374,99,Wrapper_NSGA2,ABCMeta,1,0.878
375,99,Wrapper_NSGA2,ABCMeta,1,0.878
376,100,Wrapper_NSGA2,ABCMeta,1,0.878
377,100,Wrapper_NSGA2,ABCMeta,1,0.878
378,101,Wrapper_NSGA2,ABCMeta,1,0.878
379,102,Wrapper_NSGA2,ABCMeta,1,0.88
380,102,Wrapper_NSGA2,ABCMeta,1,0.88
381,102,Wrapper_NSGA2,ABCMeta,1,0.88
382,105,Wrapper_NSGA2,ABCMeta,1,0.88
383,106,Wrapper_NSGA2,ABCMeta,1,0.88
384,108,Wrapper_NSGA2,ABCMeta,1,0.88
385,108,Wrapper_NSGA2,ABCMeta,1,0.88
386,109,Wrapper_NSGA2,ABCMeta,1,0.88
387,110,Wrapper_NSGA2,ABCMeta,1,0.88
388,110,Wrapper_NSGA2,ABCMeta,1,0.88
389,111,Wrapper_NSGA2,ABCMeta,1,0.88
390,112,Wrapper_NSGA2,ABCMeta,1,0.88
391,113,Wrapper_NSGA2,ABCMeta,1,0.88
392,116,Wrapper_NSGA2,ABCMeta,1,0.88
393,117,Wrapper_NSGA2,ABCMeta,1,0.88
394,118,Wrapper_NSGA2,ABCMeta,1,0.88
395,119,Wrapper_NSGA2,ABCMeta,1,0.88
396,119,Wrapper_NSGA2,ABCMeta,1,0.88
397,121,Wrapper_NSGA2,ABCMeta,1,0.88
398,121,Wrapper_NSGA2,ABCMeta,1,0.88
399,121,Wrapper_NSGA2,ABCMeta,1,0.88
400,1,Wrapper_Model,ABCMeta,1,0.484
401,2,Wrapper_Model,ABCMeta,1,0.878
402,3,Wrapper_Model,ABCMeta,1,0.878
403,4,Wrapper_Model,ABCMeta,1,0.878
404,5,Wrapper_Model,ABCMeta,1,0.878
405,6,Wrapper_Model,ABCMeta,1,0.888
406,7,Wrapper_Model,ABCMeta,1,0.888
407,8,Wrapper_Model,ABCMeta,1,0.888
408,9,Wrapper_Model,ABCMeta,1,0.888
409,10,Wrapper_Model,ABCMeta,1,0.888
410,11,Wrapper_Model,ABCMeta,1,0.888
411,12,Wrapper_Model,ABCMeta,1,0.888
412,13,Wrapper_Model,ABCMeta,1,0.888
413,14,Wrapper_Model,ABCMeta,1,0.888
414,15,Wrapper_Model,ABCMeta,1,0.888
415,16,Wrapper_Model,ABCMeta,1,0.888
416,17,Wrapper_Model,ABCMeta,1,0.888
417,18,Wrapper_Model,ABCMeta,1,0.888
418,19,Wrapper_Model,ABCMeta,1,0.888
419,20,Wrapper_Model,ABCMeta,1,0.888
420,21,Wrapper_Model,ABCMeta,1,0.888
421,22,Wrapper_Model,ABCMeta,1,0.888
422,23,Wrapper_Model,ABCMeta,1,0.888
423,24,Wrapper_Model,ABCMeta,1,0.888
424,24,Wrapper_Model,ABCMeta,1,0.888
425,25,Wrapper_Model,ABCMeta,1,0.888
426,26,Wrapper_Model,ABCMeta,1,0.888
427,27,Wrapper_Model,ABCMeta,1,0.888
428,28,Wrapper_Model,ABCMeta,1,0.888
429,29,Wrapper_Model,ABCMeta,1,0.888
430,30,Wrapper_Model,ABCMeta,1,0.888
431,31,Wrapper_Model,ABCMeta,1,0.888
432,32,Wrapper_Model,ABCMeta,1,0.888
433,33,Wrapper_Model,ABCMeta,1,0.888
434,34,Wrapper_Model,ABCMeta,1,0.888
435,35,Wrapper_Model,ABCMeta,1,0.888
436,36,Wrapper_Model,ABCMeta,1,0.888
437,37,Wrapper_Model,ABCMeta,1,0.888
438,38,Wrapper_Model,ABCMeta,1,0.888
439,39,Wrapper_Model,ABCMeta,1,0.888
440,40,Wrapper_Model,ABCMeta,1,0.888
441,41,Wrapper_Model,ABCMeta,1,0.888
442,42,Wrapper_Model,ABCMeta,1,0.888
443,43,Wrapper_Model,ABCMeta,1,0.888
444,44,Wrapper_Model,ABCMeta,1,0.888
445,45,Wrapper_Model,ABCMeta,1,0.888
446,46,Wrapper_Model,ABCMeta,1,0.888
447,47,Wrapper_Model,ABCMeta,1,0.888
448,48,Wrapper_Model,ABCMeta,1,0.888
449,49,Wrapper_Model,ABCMeta,1,0.888
450,50,Wrapper_Model,ABCMeta,1,0.888
451,51,Wrapper_Model,ABCMeta,1,0.888
452,52,Wrapper_Model,ABCMeta,1,0.888
453,53,Wrapper_Model,ABCMeta,1,0.888
454,54,Wrapper_Model,ABCMeta,1,0.888
455,55,Wrapper_Model,ABCMeta,1,0.888
456,56,Wrapper_Model,ABCMeta,1,0.888
457,57,Wrapper_Model,ABCMeta,1,0.888
458,58,Wrapper_Model,ABCMeta,1,0.888
459,59,Wrapper_Model,ABCMeta,1,0.888
460,60,Wrapper_Model,ABCMeta,1,0.888
461,61,Wrapper_Model,ABCMeta,1,0.888
462,62,Wrapper_Model,ABCMeta,1,0.888
463,63,Wrapper_Model,ABCMeta,1,0.888
464,64,Wrapper_Model,ABCMeta,1,0.888
465,65,Wrapper_Model,ABCMeta,1,0.888
466,66,Wrapper_Model,ABCMeta,1,0.888
467,67,Wrapper_Model,ABCMeta,1,0.888
468,68,Wrapper_Model,ABCMeta,1,0.888
469,69,Wrapper_Model,ABCMeta,1,0.888
470,70,Wrapper_Model,ABCMeta,1,0.888
471,71,Wrapper_Model,ABCMeta,1,0.888
472,72,Wrapper_Model,ABCMeta,1,0.888
473,73,Wrapper_Model,ABCMeta,1,0.888
474,74,Wrapper_Model,ABCMeta,1,0.888
